,price,resid_z,p_value,flag_conformal,flag_isoforest,flag_lof,votes,severity,flag
2020-06-09,216.74000549316406,0.06231048798432072,0.9462242562929062,0,0,0,0,0,0
2020-06-10,203.41000366210938,-1.3954984134513468,0.16457142857142856,0,0,0,0,0,0
2020-06-11,170.0,-1.689225831976218,0.11643835616438356,0,1,1,2,2,1
2020-06-12,189.50999450683594,1.772562608622885,0.10262257696693272,0,1,1,2,2,1
2020-06-15,190.94000244140625,0.22780354337491399,0.8120728929384966,0,0,1,1,1,0
2020-06-16,197.77000427246094,-0.05503398967535617,0.9510807736063709,0,0,1,1,1,0
2020-06-17,192.5399932861328,-0.21458807739925043,0.8181818181818182,0,0,1,1,1,0
2020-06-18,192.2899932861328,0.38458897227579786,0.6787741203178207,0,0,1,1,1,0
2020-06-19,187.02000427246094,-0.10837335625769218,0.9081632653061225,0,0,1,1,1,0
2020-06-22,188.52000427246094,-0.10563279854493751,0.9105322763306908,0,0,1,1,1,0
2020-06-23,187.8800048828125,0.33685760349228516,0.7104072398190046,0,0,1,1,1,0
2020-06-24,176.69000244140625,0.16491024499859233,0.8598870056497175,0,0,1,1,1,0
2020-06-25,174.8800048828125,-0.7070743855193258,0.4367945823927765,0,0,1,1,1,0
2020-06-26,170.00999450683594,0.5533005758529742,0.560315670800451,0,0,1,1,1,0
2020-06-29,194.49000549316406,2.876170571301852,0.03490990990990991,0,1,1,2,2,1
2020-06-30,183.3000030517578,-1.6954507927456968,0.11586051743532058,0,1,1,2,2,1
2020-07-01,180.32000732421875,-0.5155587600258301,0.5820224719101124,0,0,1,1,1,0
2020-07-02,180.80999755859375,-0.16731616277379605,0.8574635241301908,0,0,1,1,1,0
2020-07-06,187.91000366210938,0.09109190564491301,0.9248878923766816,0,0,1,1,1,0
2020-07-07,178.8800048828125,-0.32877104070319035,0.7133258678611423,0,0,1,1,1,0
2020-07-08,180.0800018310547,0.488876342360443,0.598434004474273,0,0,1,1,1,0
2020-07-09,173.27999877929688,0.5720686335597118,0.5407821229050279,0,0,1,1,1,0
2020-07-10,178.44000244140625,-0.18932787983124122,0.8415178571428571,0,0,1,1,1,0
2020-07-13,175.64999389648438,-0.41881182572502695,0.6499442586399108,0,0,0,0,0,0
2020-07-14,179.9600067138672,0.22085768955405904,0.8106904231625836,0,0,0,0,0,0
2020-07-15,187.94000244140625,-0.1906980851334069,0.8364849833147943,0,0,0,0,0,0
2020-07-16,178.6999969482422,-1.0954382838338124,0.24555555555555555,0,0,0,0,0,0
2020-07-17,175.66000366210938,-0.6089372923162772,0.5149833518312985,0,0,0,0,0,0
2020-07-20,174.4199981689453,0.26074812849470114,0.7738359201773836,0,0,0,0,0,0
2020-07-21,178.6300048828125,-0.2063821401901791,0.8205980066445183,0,0,0,0,0,0
2020-07-22,179.7899932861328,-0.16889121662434575,0.8561946902654868,0,0,0,0,0,0
2020-07-23,176.4499969482422,-0.03777521082944876,0.9646408839779006,0,0,0,0,0,0
2020-07-24,173.75999450683594,-0.06552494013662565,0.9415011037527594,0,0,0,0,0,0
2020-07-27,170.2100067138672,-0.029370365804038116,0.9724366041896362,0,0,0,0,0,0
2020-07-28,170.83999633789062,-0.39157436672856266,0.6662995594713657,0,0,0,0,0,0
2020-07-29,166.00999450683594,-0.44093752638069794,0.6226622662266227,0,0,0,0,0,0
2020-07-30,161.9499969482422,-0.10123225601395269,0.9153846153846154,0,0,0,0,0,0
2020-07-31,158.0,-0.24004940164455785,0.7903402854006586,0,0,0,0,0,0
2020-08-03,162.27000427246094,0.5296563766919675,0.5668859649122807,0,0,0,0,0,0
2020-08-04,165.07000732421875,0.35543350805700896,0.6900328587075575,0,0,0,0,0,0
2020-08-05,174.27999877929688,-0.00997164447268101,0.9934354485776805,0,0,0,0,0,0
2020-08-06,172.1999969482422,0.005420590078824741,0.9978142076502732,0,0,0,0,0,0
2020-08-07,170.02000427246094,-0.7981708348830872,0.36899563318777295,0,0,0,0,0,0
2020-08-10,179.41000366210938,0.2098468389059934,0.8124318429661941,0,0,0,0,0,0
2020-08-11,180.1300048828125,-0.1134917125504308,0.8965141612200436,0,0,0,0,0,0
2020-08-12,175.44000244140625,-0.916793923033079,0.3144722524483134,0,0,0,0,0,0
2020-08-13,174.72999572753906,0.26662734662920573,0.758695652173913,0,0,0,0,0,0
2020-08-14,178.0800018310547,0.4023500590417051,0.6568946796959826,0,0,0,0,0,0
2020-08-17,172.00999450683594,-0.7725769919846645,0.3774403470715835,0,0,0,0,0,0
2020-08-18,170.22999572753906,-0.033116648814942896,0.9664138678223185,0,0,0,0,0,0
2020-08-19,169.27000427246094,-0.06255192924657615,0.9393939393939394,0,0,0,0,0,0
2020-08-20,169.5800018310547,0.3485296824461806,0.6918918918918919,0,0,0,0,0,0
2020-08-21,167.5,-0.5029491076500912,0.5766738660907127,0,0,0,0,0,0
2020-08-24,178.27000427246094,0.8074347841760328,0.36245954692556637,0,0,0,0,0,0
2020-08-25,174.72999572753906,-0.4246949433335468,0.6314655172413793,0,0,0,0,0,0
2020-08-26,171.89999389648438,-0.3532269075279069,0.689989235737352,0,0,0,0,0,0
2020-08-27,174.1999969482422,0.3612178419541143,0.6795698924731183,0,0,0,0,0,0
2020-08-28,175.8000030517578,0.08745146921190555,0.9237379162191193,0,0,0,0,0,0
2020-08-31,171.82000732421875,0.2094398557722068,0.8111587982832618,0,0,0,0,0,0
2020-09-01,172.10000610351562,0.28062793771882083,0.737406216505895,0,0,0,0,0,0
2020-09-02,174.77999877929688,-0.7776044216383766,0.37259100642398285,0,0,0,0,0,0
2020-09-03,168.77000427246094,0.09242093004294155,0.9176470588235294,0,0,0,0,0,0
2020-09-04,171.0500030517578,0.5296058660103042,0.5587606837606838,0,0,0,0,0,0
2020-09-08,161.0800018310547,-0.980943468848744,0.2849519743863394,0,0,0,0,0,0
2020-09-09,160.77999877929688,-0.42455550669387,0.6289978678038379,0,0,0,0,0,0
2020-09-10,157.69000244140625,0.29245790349658013,0.7284345047923323,0,0,0,0,0,0
2020-09-11,160.22999572753906,-0.20926699653357958,0.8117021276595745,0,0,0,0,0,0
2020-09-14,165.35000610351562,0.02433773388058442,0.9787460148777896,0,0,0,0,0,0
2020-09-15,163.49000549316406,-0.005696867046454281,0.9968152866242038,0,0,0,0,0,0
2020-09-16,167.4600067138672,0.18991369337754221,0.8324496288441146,0,0,0,0,0,0
2020-09-17,167.52999877929688,0.1180866500556033,0.8877118644067796,0,0,0,0,0,0
2020-09-18,161.13999938964844,-0.7228132634862297,0.40634920634920635,0,0,0,0,0,0
2020-09-21,156.35000610351562,1.1462693569182043,0.2167019027484144,0,0,0,0,0,0
2020-09-22,156.8000030517578,0.1953016082614831,0.8247096092925026,0,0,0,0,0,0
2020-09-23,151.17999267578125,0.09248648462863313,0.9156118143459916,0,0,0,0,0,0
2020-09-24,146.0500030517578,-0.5587782486347443,0.5331928345626976,0,0,0,0,0,0
2020-09-25,156.02999877929688,1.5286047579646342,0.13473684210526315,0,0,0,0,0,0
2020-09-28,166.0800018310547,1.2058982235328684,0.20084121976866456,0,0,0,0,0,0
2020-09-29,163.60000610351562,0.16600881295690195,0.851890756302521,0,0,0,0,0,0
2020-09-30,165.25999450683594,0.5992792935989983,0.5047219307450157,0,0,0,0,0,0
2020-10-01,167.86000061035156,0.508367007017618,0.5670859538784067,0,0,0,0,0,0
2020-10-02,168.0800018310547,-0.06780178969494459,0.9350785340314136,0,0,0,0,0,0
2020-10-05,171.1999969482422,0.2855921092881927,0.7280334728033473,0,0,0,0,0,0
2020-10-06,159.5399932861328,-1.22902665423835,0.1974921630094044,0,0,0,0,0,0
2020-10-07,164.61000061035156,0.13494049909862074,0.8768267223382046,0,0,0,0,0,0
2020-10-08,168.0,-0.1416166411734723,0.867570385818561,0,0,0,0,0,0
2020-10-09,167.3300018310547,0.09424885419580803,0.9125,0,0,0,0,0,0
2020-10-12,167.35000610351562,-0.2981947870089139,0.7169614984391259,0,0,0,0,0,0
2020-10-13,162.13999938964844,-0.19625321035366372,0.8201663201663202,0,0,0,0,0,0
2020-10-14,163.24000549316406,0.06110662312409406,0.9428868120456906,0,0,0,0,0,0
2020-10-15,164.24000549316406,-0.031665908363400795,0.9678423236514523,0,0,0,0,0,0
2020-10-16,167.35000610351562,-0.1723297471555809,0.8404145077720208,0,0,0,0,0,0
2020-10-19,167.11000061035156,0.3765830365175246,0.6563146997929606,0,0,0,0,0,0
2020-10-20,167.24000549316406,0.15966323246904526,0.8531540847983454,0,0,0,0,0,0
2020-10-21,163.86000061035156,-0.026845146746144924,0.9741735537190083,0,0,0,0,0,0
2020-10-22,169.07000732421875,0.06966414844524842,0.9308565531475749,0,0,0,0,0,0
2020-10-23,167.36000061035156,-0.8817035062578067,0.32061855670103095,0,0,0,0,0,0
2020-10-26,160.8300018310547,0.17009939243492908,0.839340885684861,0,0,0,0,0,0
2020-10-27,155.24000549316406,0.45954934266433295,0.5925925925925926,0,0,0,0,0,0
2020-10-28,148.13999938964844,0.3051853730235947,0.7040082219938335,0,0,0,0,0,0
2020-10-29,148.2899932861328,-0.22858596085437868,0.7833675564681725,0,0,0,0,0,0
2020-10-30,144.38999938964844,-0.9182083749975131,0.30153846153846153,0,0,0,0,0,0
2020-11-02,148.60000610351562,0.2626617681338699,0.7479508196721312,0,0,0,0,0,0
2020-11-03,153.64999389648438,-0.3529135774834021,0.6745138178096213,0,0,0,0,0,0
2020-11-04,151.6300048828125,-1.5319195353313584,0.130879345603272,0,0,0,0,0,0
2020-11-05,157.08999633789062,0.21284933318178945,0.7946884576098059,0,0,0,0,0,0
2020-11-06,157.74000549316406,0.04775983569932738,0.9520408163265306,0,0,0,0,0,0
2020-11-09,179.36000061035156,0.9227345192550307,0.2996941896024465,0,0,0,0,0,0
2020-11-10,188.69000244140625,-0.09812874843642341,0.9063136456211812,0,0,0,0,0,0
2020-11-11,182.14999389648438,-0.5413707524200314,0.5371312309257376,0,0,0,0,0,0
2020-11-12,176.72000122070312,-0.182706200380055,0.8282520325203252,0,0,0,0,0,0
2020-11-13,187.11000061035156,0.32065245028763745,0.6903553299492385,0,0,0,0,0,0
2020-11-16,202.39999389648438,0.9598258474303469,0.2829614604462475,0,0,0,0,0,0
2020-11-17,210.0500030517578,1.1817079801019865,0.20263424518743667,0,0,0,0,0,0
2020-11-18,203.3000030517578,-1.0108332472674533,0.26720647773279355,0,0,0,0,0,0
2020-11-19,205.6699981689453,0.46737755716768975,0.5844287158746209,0,0,0,0,0,0
2020-11-20,199.6199951171875,-0.3946267121504709,0.6424242424242425,0,0,0,0,0,0
2020-11-23,211.52999877929688,0.9638262971527678,0.28254288597376387,0,0,0,0,0,0
2020-11-24,218.49000549316406,-0.08623542809539136,0.9203629032258065,0,0,0,0,0,0
2020-11-25,217.61000061035156,-0.04894861207470823,0.9516616314199395,0,0,0,0,0,0
2020-11-27,216.5,0.2820373440565443,0.721327967806841,0,0,0,0,0,0
2020-11-30,210.7100067138672,0.11848248834789363,0.8814070351758794,0,0,0,0,0,0
2020-12-01,213.00999450683594,0.36740865230114556,0.6556224899598394,0,0,0,0,0,0
2020-12-02,223.85000610351562,1.1320984834941035,0.2176529588766299,0,0,0,0,0,0
2020-12-03,237.1999969482422,1.1526761974085584,0.20841683366733466,0,0,0,0,0,0
2020-12-04,232.7100067138672,-1.1523587617882824,0.2092092092092092,0,0,0,0,0,0
2020-12-07,238.1699981689453,1.2291999853822708,0.19,0,0,0,0,0,0
2020-12-08,236.57000732421875,-0.3354914210602111,0.6833166833166833,0,0,0,0,0,0
2020-12-09,232.05999755859375,-0.6900366144593287,0.4301397205588822,0,0,0,0,0,0
2020-12-10,234.42999267578125,0.6447660784178552,0.4675972083748754,0,0,0,0,0,0
2020-12-11,230.3300018310547,-0.442862887771433,0.5976095617529881,0,0,0,0,0,0
2020-12-14,228.6199951171875,0.2985679511399133,0.7104477611940299,0,0,0,0,0,0
2020-12-15,229.5,-0.1348165341769489,0.8727634194831014,0,0,0,0,0,0
2020-12-16,225.8699951171875,-0.14597046439323685,0.858987090367428,0,0,0,0,0,0
2020-12-17,221.24000549316406,-0.48736563229968316,0.5674603174603174,0,0,0,0,0,0
2020-12-18,219.75,0.06936342219260899,0.931615460852329,0,0,0,0,0,0
2020-12-21,219.30999755859375,0.737712333827643,0.38613861386138615,0,0,0,0,0,0
2020-12-22,218.77999877929688,0.1384421057575416,0.8684470820969338,0,0,0,0,0,0
2020-12-23,219.69000244140625,-0.6969837154231369,0.42292490118577075,0,0,0,0,0,0
2020-12-24,217.14999389648438,-0.23439827967778498,0.7749259624876604,0,0,0,0,0,0
2020-12-28,216.08999633789062,-0.4262283315532178,0.6084812623274162,0,0,0,0,0,0
2020-12-29,216.25,0.23111151463221186,0.7793103448275862,0,0,0,0,0,0
2020-12-30,216.6699981689453,-0.14655490851246464,0.8562992125984252,0,0,0,0,0,0
2020-12-31,214.05999755859375,-0.49304456982792666,0.5594886922320551,0,0,0,0,0,0
2021-01-04,202.72000122070312,-0.2423834614131499,0.7662082514734774,0,0,0,0,0,0
2021-01-05,211.6300048828125,0.6811409546566382,0.43277723258096173,0,0,0,0,0,0
2021-01-06,211.02999877929688,-0.4711530563282413,0.5754901960784313,0,0,0,0,0,0
2021-01-07,212.7100067138672,0.4158476046927275,0.6209598432908913,0,0,0,0,0,0
2021-01-08,209.89999389648438,-0.3587471034010503,0.6604696673189824,0,0,0,0,0,0
2021-01-11,206.7899932861328,-0.5349395152709732,0.5317693059628543,0,0,0,0,0,0
2021-01-12,208.41000366210938,-0.22385554320054257,0.783203125,0,0,0,0,0,0
2021-01-13,207.2100067138672,0.1824787781103365,0.8273170731707317,0,0,0,0,0,0
2021-01-14,209.91000366210938,0.15475452333153486,0.8528265107212476,0,0,0,0,0,0
2021-01-15,204.32000732421875,-0.37013232929246376,0.6504381694255112,0,0,0,0,0,0
2021-01-19,210.7100067138672,1.1223076360971826,0.2169260700389105,0,0,0,0,0,0
2021-01-20,211.4499969482422,-0.05866435740323526,0.9446064139941691,0,0,0,0,0,0
2021-01-21,207.41000366210938,-0.16141513314052364,0.8466019417475729,0,0,0,0,0,0
2021-01-22,205.83999633789062,-0.19780373627907974,0.8089233753637245,0,0,0,0,0,0
2021-01-25,203.36000061035156,0.029051061226401685,0.9718992248062015,0,0,0,0,0,0
2021-01-26,202.05999755859375,0.009800418020106212,0.9922555663117134,0,0,0,0,0,0
2021-01-27,194.02999877929688,-0.7921057966318299,0.3491295938104449,0,0,1,1,1,0
2021-01-28,197.22999572753906,0.304616711949124,0.6956521739130435,0,0,1,1,1,0
2021-01-29,194.19000244140625,0.669540974505236,0.44015444015444016,0,0,0,0,0,0
2021-02-01,195.83999633789062,-0.14926480864471936,0.8524590163934426,0,0,0,0,0,0
2021-02-02,200.94000244140625,-1.1425552613132433,0.20809248554913296,0,0,0,0,0,0
2021-02-03,207.38999938964844,0.8795247708345659,0.31376323387872956,0,0,0,0,0,0
2021-02-04,210.63999938964844,-0.5014641916125442,0.55,0,0,0,0,0,0
2021-02-05,207.92999267578125,-0.2498585541444589,0.7569644572526417,0,0,0,0,0,0
2021-02-08,211.9499969482422,0.3668257030178159,0.6497120921305183,0,0,0,0,0,0
2021-02-09,215.1199951171875,0.1970355315934454,0.8092042186001918,0,0,0,0,0,0
2021-02-10,211.9199981689453,-0.11803552245543877,0.8840996168582376,0,0,0,0,0,0
2021-02-11,210.66000366210938,-0.060708575119853156,0.9416267942583733,0,0,0,0,0,0
2021-02-12,210.97999572753906,-0.13489392064303848,0.8709369024856597,0,0,0,0,0,0
2021-02-16,217.17999267578125,0.9204042798759823,0.2922636103151863,0,0,0,0,0,0
2021-02-17,215.52000427246094,-0.432533405447324,0.5935114503816794,0,0,0,0,0,0
2021-02-18,208.47999572753906,-0.8245383588584233,0.334604385128694,0,0,0,0,0,0
2021-02-19,217.47000122070312,1.24753296821227,0.1742857142857143,0,0,0,0,0,0
2021-02-22,212.8800048828125,-1.085792841939267,0.22930542340627974,0,0,0,0,0,0
2021-02-23,212.1199951171875,-0.6028032846587228,0.48098859315589354,0,0,0,0,0,0
2021-02-24,229.33999633789062,0.8930646596630234,0.30484330484330485,0,0,0,0,0,0
2021-02-25,216.4499969482422,-0.316602805383619,0.6850094876660342,0,0,0,0,0,0
2021-02-26,212.00999450683594,0.18755001229234833,0.8199052132701422,0,0,0,0,0,0
2021-03-01,224.38999938964844,0.1851370580888607,0.8210227272727273,0,0,0,0,0,0
2021-03-02,223.13999938964844,-0.18258787849846345,0.8230842005676443,0,0,0,0,0,0
2021-03-03,228.55999755859375,0.7400819540991104,0.3761814744801512,0,0,0,0,0,0
2021-03-04,224.7100067138672,-0.026395085368775068,0.9773371104815864,0,0,0,0,0,0
2021-03-05,223.22000122070312,-0.6809300414135013,0.42641509433962266,0,0,0,0,0,0
2021-03-08,224.02999877929688,-0.3950987620775803,0.6295947219604147,0,0,0,0,0,0
2021-03-09,230.61000061035156,1.163019473607183,0.1958568738229755,0,0,0,0,0,0
2021-03-10,245.33999633789062,1.5976173770748583,0.11194731890874883,0,0,0,0,0,0
2021-03-11,252.0,0.7433158873590017,0.3731203007518797,0,0,0,0,0,0
2021-03-12,269.19000244140625,1.4809602796936705,0.1267605633802817,0,0,0,0,0,0
2021-03-15,265.6300048828125,-1.0059240273409946,0.2626641651031895,0,0,0,0,0,0
2021-03-16,255.2100067138672,-1.2120342595157643,0.1836925960637301,0,0,0,0,0,0
2021-03-17,263.5899963378906,0.3590614143191032,0.6554307116104869,0,0,0,0,0,0
2021-03-18,256.05999755859375,0.1958533045984458,0.8082319925163705,0,0,0,0,0,0
2021-03-19,255.82000732421875,0.35966018521117277,0.6542056074766355,0,0,0,0,0,0
2021-03-22,251.22999572753906,-0.5039946329361614,0.5443510737628384,0,0,0,0,0,0
2021-03-23,241.25,-0.2720093876674266,0.7313432835820896,0,0,0,0,0,0
2021-03-24,239.24000549316406,-0.4047495383790387,0.6234855545200373,0,0,0,0,0,0
2021-03-25,247.19000244140625,0.13805895700264764,0.8696461824953445,0,0,0,0,0,0
2021-03-26,244.8699951171875,-1.0913046947761875,0.2241860465116279,0,0,0,0,0,0
2021-03-29,250.52000427246094,1.0472185822180997,0.2425650557620818,0,0,0,0,0,0
2021-03-30,252.00999450683594,0.2304101583280902,0.7743732590529248,0,0,0,0,0,0
2021-03-31,254.72000122070312,0.6696851277589168,0.4387755102040816,0,0,0,0,0,0
2021-04-01,252.9600067138672,-0.6915279795368522,0.4170528266913809,0,0,0,0,0,0
2021-04-05,259.3599853515625,-0.3257370019355376,0.6824074074074075,0,0,0,0,0,0
2021-04-06,255.1699981689453,-0.40326057628344375,0.6244218316373727,0,0,0,0,0,0
2021-04-07,252.5800018310547,-0.5737184073791126,0.49630314232902034,0,0,0,0,0,0
2021-04-08,254.9499969482422,0.07384776289816188,0.9261311172668514,0,0,0,0,0,0
2021-04-09,252.36000061035156,-1.0527083730130393,0.24077490774907748,0,0,0,0,0,0
2021-04-12,249.52000427246094,-0.5503840123714073,0.5161290322580645,0,0,0,0,0,0
2021-04-13,253.27000427246094,0.9174305284215145,0.292817679558011,0,0,0,0,0,0
2021-04-14,252.42999267578125,-0.5113108666676665,0.5372585096596136,0,0,0,0,0,0
2021-04-15,251.11000061035156,-0.7283112761174036,0.38327205882352944,0,0,0,0,0,0
2021-04-16,248.17999267578125,-0.7277077603128731,0.3838383838383838,0,0,0,0,0,0
2021-04-19,244.14999389648438,-0.5420753910941492,0.5229357798165137,0,0,0,0,0,0
2021-04-20,234.05999755859375,-0.5715998974386411,0.4986251145737855,0,0,0,0,0,0
2021-04-21,235.9199981689453,0.05133773735478004,0.9523809523809523,0,0,0,0,0,0
2021-04-22,234.3300018310547,0.08153885597047222,0.9213174748398902,0,0,0,0,0,0
2021-04-23,238.3800048828125,0.11005573839121335,0.8930530164533821,0,0,0,0,0,0
2021-04-26,241.44000244140625,0.44956589341206166,0.5817351598173516,0,0,0,0,0,0
2021-04-27,242.47000122070312,0.030975612420157988,0.968065693430657,0,0,0,0,0,0
2021-04-28,235.4600067138672,-1.277576260815552,0.16134913400182316,0,0,0,0,0,0
2021-04-29,235.94000244140625,-1.0518549976862686,0.2395264116575592,0,0,0,0,0,0
2021-04-30,234.30999755859375,-0.11056453149592536,0.8898999090081893,0,0,0,0,0,0
2021-05-03,235.19000244140625,-0.5604511013557791,0.5054545454545455,0,0,0,0,0,0
2021-05-04,233.6300048828125,0.06242037006458998,0.9364214350590372,0,0,0,0,0,0
2021-05-05,228.17999267578125,-1.1815339378244238,0.18784029038112524,0,0,0,0,0,0
2021-05-06,229.80999755859375,-0.05772768981371124,0.9437896645512239,0,0,0,0,0,0
2021-05-07,235.47000122070312,0.471709051595819,0.5652173913043478,0,0,0,0,0,0
2021-05-10,232.92999267578125,-0.34813437518307083,0.6678733031674208,0,0,0,0,0,0
2021-05-11,228.8800048828125,0.2954511241580847,0.7061482820976492,0,0,0,0,0,0
2021-05-12,220.77999877929688,0.13857146737654666,0.8644986449864499,0,0,0,0,0,0
2021-05-13,222.63999938964844,-0.9978583195572127,0.26173285198555957,0,0,0,0,0,0
2021-05-14,228.47000122070312,-0.5250715632466445,0.5311091073038774,0,0,0,0,0,0
2021-05-17,227.97999572753906,-0.017147621204809473,0.9819819819819819,0,0,0,0,0,0
2021-05-18,227.5500030517578,0.9028437000942287,0.297029702970297,0,0,0,0,0,0
2021-05-19,224.4199981689453,-0.4008450377581607,0.6258992805755396,0,0,0,0,0,0
2021-05-20,227.64999389648438,0.001110532049393589,0.9991015274034142,0,0,0,0,0,0
2021-05-21,234.82000732421875,1.1212418159397903,0.20825852782764812,0,0,0,0,0,0
2021-05-24,237.44000244140625,-0.03376190152952563,0.9614349775784753,0,0,0,0,0,0
2021-05-25,240.74000549316406,1.0395745302972752,0.24372759856630824,0,0,0,0,0,0
2021-05-26,241.3699951171875,0.03578875412207133,0.9579230080572964,0,0,0,0,0,0
2021-05-27,250.6999969482422,0.31053742560194236,0.6896243291592129,0,0,0,0,0,0
2021-05-28,247.02000427246094,-0.3063287469855308,0.6907953529937444,0,0,0,0,0,0
2021-06-01,254.72999572753906,1.3137373117154842,0.15357142857142858,0,0,0,0,0,0
2021-06-02,255.6199951171875,-0.12269534760999647,0.8733273862622658,0,0,0,0,0,0
2021-06-03,250.32000732421875,-0.8476785894507182,0.32174688057041,0,0,0,0,0,0
2021-06-04,249.9199981689453,-0.887584057914339,0.3045414069456812,0,0,0,0,0,0
2021-06-07,252.66000366210938,0.8515325585076838,0.3193950177935943,0,0,0,0,0,0
2021-06-08,252.75999450683594,0.21193239966906816,0.784,0,0,0,0,0,0
2021-06-09,248.05999755859375,-0.5416334228668674,0.5186500888099467,0,0,0,0,0,0
2021-06-10,248.33999633789062,0.14546908408398437,0.8527062999112689,0,0,0,0,0,0
2021-06-11,247.27999877929688,-0.6042920964851878,0.4734042553191489,0,0,0,0,0,0
